23	frankfurt
23	coupon
23	pittsburgh
23	messrs.
23	tom
23	onto
23	wild
23	ideas
23	marshall
23	music
23	c$
23	relative
23	apparent
23	arguments
23	10-year
23	chancellor
23	degree
23	stem
23	steep
23	tiny
23	realized
23	departure
23	atlanta
23	massachusetts
23	hardly
23	training
23	abandoned
23	hollywood
23	barely
23	attack
23	ceiling
23	resistance
23	afford
22	search
22	reynolds
22	depends
22	fill
22	slump
22	gary
22	emphasis
22	oppose
22	navy
22	allies
22	stearns
22	barriers
22	opponents
22	permission
22	inventory
22	pa.
22	greatly
22	maintenance
22	pipeline
22	gyrations
22	owed
22	donaldson
22	ambitious
22	restore
22	suits
22	arthur
22	lies
22	economies
22	democrat
22	eager
22	defensive
22	hall
22	exist
22	guide
22	revive
22	license
22	organized
22	occur
22	circuit
22	controlling
22	happy
22	attorneys
22	goals
22	metric
22	insurer
22	enforcement
22	completely
22	depressed
22	surplus
22	raw
22	baltimore
22	borrowed
22	specialists
22	earn
22	winter
22	professionals
22	easing
22	machinery
22	requiring
22	nonetheless
22	promotion
22	gulf
22	totally
22	controversy
22	weight
22	pointed
22	requested
22	color
22	indicating
22	reaching
22	reductions
22	helps
22	editorial
22	surprisingly
22	hearings
22	implications
22	credits
22	italian
22	handled
22	sellers
22	sat
22	catch
22	syndicate
22	disclosure
22	insurers
22	patients
22	entirely
22	veteran
22	promises
22	outcome
22	after-tax
22	language
22	respectively
22	happening
22	dangerous
22	features
22	convert
21	capital-gains
21	king
21	obtained
21	beat
21	subsequent
21	hefty
21	seoul
21	bloc
21	weakened
21	blood
21	arms
21	resignation
21	absolutely
21	carriers
21	credibility
21	clean
21	ultimate
21	fields
21	targeted
21	english
21	debts
21	enterprises
21	chains
21	counter
21	deadline
21	capitol
21	recommended
21	candidate
21	traditionally
21	tells
21	happens
21	violations
21	kill
21	drives
21	190-point
21	contractor
21	lock
21	equities
21	gotten
21	grant
21	turnaround
21	famous
21	lufkin
21	broadcast
21	harris
21	governor
21	recalls
21	beverly
21	inventories
21	retailers
21	notion
21	employers
21	metals
21	dealings
21	cast
21	player
21	concessions
21	marked
21	start-up
21	adequate
21	island
21	greatest
21	canceled
21	davis
21	assumed
21	starts
21	medicine
21	bolster
21	jenrette
21	student
21	ride
21	forms
21	assembly
21	highway
21	trip
21	automobile
21	projected
21	miss
21	financier
21	correct
21	campeau
21	corporation
21	efficient
21	currencies
21	borrow
21	commissions
21	scott
21	repeatedly
21	stands
21	officers
21	foods
21	concentrate
21	panama
21	cards
21	edged
21	nicholas
21	peak
21	rebounded
21	downward
21	resolved
21	gray
21	moscow
20	ill
20	voice
20	resolve
20	feared
20	screen
20	wood
20	boom
20	flying
20	fly
20	climate
20	sole
20	africa
20	operators
20	hire
20	restaurants
20	extension
20	fail
20	insisted
20	barrels
20	glass
20	rated
20	writing
20	longtime
20	blue-chip
20	aim
20	one-year
20	baker
20	reality
20	complain
20	milan
20	learn
20	howard
20	sons
20	writer
20	exceeded
20	conflict
20	challenges
20	cool
20	consolidated
20	brussels
20	500-stock
20	avenue
20	anybody
20	conglomerate
20	informed
20	flights
20	attracted
20	publication
20	eliminating
20	asia
20	duties
20	suspect
20	supplier
20	installed
20	mentioned
20	convinced
20	illegally
20	hospitals
20	sued
20	dropping
20	squeeze
20	performed
20	cleveland
20	telling
20	stated
20	transferred
20	judgment
20	winning
20	miller
20	tower
20	pattern
20	green
20	latin
20	sheet
20	electricity
20	christmas
20	risky
20	extensive
20	dumped
20	deny
20	compensation
20	cincinnati
20	default
20	introduction
20	samuel
20	raises
20	succeeding
20	completion
20	urging
20	storage
20	bar
20	founded
20	eyes
20	state-owned
20	partial
20	necessarily
20	amr
20	acceptance
20	three-month
20	younger
20	collateral
20	properly
20	complicated
20	maintained
20	concedes
20	efficiency
20	walk
20	aspects
20	annualized
20	segments
20	violated
20	therefore
20	blow
20	struggling
20	claiming
20	pleased
20	carl
20	consensus
20	oakland
20	basically
20	causes
20	favorite
20	socialist
20	monitor
20	consumption
20	retained
20	weather
20	yes
20	hewlett-packard
20	valuable
20	weapons
20	reportedly
20	cbs
20	semiconductor
20	husband
20	prospective
20	lackluster
19	sweeping
19	bulk
19	tracks
19	recognized
19	loose
19	newsletter
19	franchise
19	danger
19	momentum
19	advisory
19	kinds
19	midst
19	rely
19	cos.
19	silver
19	thinking
19	bargain
19	financed
19	studying
19	complaints
19	b.a.t
19	mergers
19	unemployment
19	fired
19	steadily
19	race
19	failing
19	movies
19	hardware
19	busy
19	cycle
19	chinese
19	era
19	fans
19	benefited
19	loan-loss
19	plays
19	approached
19	covers
19	african
19	readers
19	georgia
19	persuade
19	reacted
19	modestly
19	anyway
19	respect
19	jim
19	second-largest
19	advised
19	delivered
19	adjustment
19	laboratories
19	discontinued
19	fit
19	supporting
19	officially
19	mix
19	wells
19	unions
19	classic
19	van
19	surrounding
19	doctors
19	residential
19	pharmaceuticals
19	restructure
19	electrical
19	ec
19	dozens
19	struggle
19	intelligence
19	gasoline
19	contain
19	considerably
19	suffer
19	mayor
19	articles
19	pool
19	lots
19	perspective
19	pennsylvania
19	repair
19	resort
19	tape
19	improving
19	joining
19	carefully
19	display
19	fleet
19	useful
19	gerald
19	charging
19	focusing
19	vast
19	bullish
19	sending
19	tone
19	three-year
19	league
19	predicting
19	rush
19	tobacco
19	submitted
19	participate
19	compiled
19	prosecutors
19	disease
19	negotiate
19	receiving
19	mine
19	mikhail
19	motion
19	peace
19	converted
19	sitting
19	coal
19	va.
19	rarely
19	discipline
19	stability
19	year-end
19	obvious
19	storm
19	guys
19	angeles-based
19	seriously
19	page
19	audit
19	protected
19	rock
19	knew
19	agriculture
19	studio
18	signaled
18	setback
18	departments
18	henry
18	duty
18	blacks
18	adverse
18	underwriter
18	overhaul
18	prominent
18	advances
18	lease
18	method
18	contribute
18	guidelines
18	enable
18	anthony
18	links
18	unusually
18	swap
18	load
18	educational
18	involves
18	shops
18	specify
18	shell
18	hits
18	denver
18	mitsubishi
18	crowd
18	fueled
18	merchant
18	raymond
18	stepped
18	excessive
18	interesting
18	unprecedented
18	eliminated
18	repay
18	ariz.
18	presented
18	picking
18	character
18	lists
18	partnerships
18	belief
18	chicago-based
18	expires
18	liabilities
18	discussed
18	row
18	routine
18	c
18	lend
18	mills
18	ordinary
18	harvard
18	stance
18	visited
18	aviation
18	well-known
18	killing
18	kenneth
18	absence
18	angry
18	preparing
18	affecting
18	harry
18	el
18	sizable
18	beach
18	repurchase
18	politically
18	notably
18	driven
18	category
18	legislators
18	achieve
18	dennis
18	forcing
18	false
18	forest
18	seasonal
18	caution
18	born
18	conceded
18	nice
18	delaware
18	burden
18	unfortunately
18	telerate
18	exploration
18	pull
18	activists
18	fundamentals
18	copies
18	chamber
18	grounds
18	measured
18	remember
18	importance
18	adjustments
18	involvement
18	passing
18	ross
18	formally
18	surveyed
18	harold
18	sectors
18	entry
18	subsidies
18	colorado
18	reverse
18	edt
18	cellular
18	gop
18	concentrated
18	confusion
18	minute
18	arranged
18	inquiry
18	patent
18	generated
18	assist
18	capped
18	coup
18	pursuing
18	strengthen
18	thatcher
18	favored
18	competitor
18	revolution
18	chip
18	switch
18	depositary
18	proceed
18	restrict
18	author
17	missing
17	investigating
17	plane
17	haven
17	acceptable
17	constitution
17	recognize
17	boosting
17	stockholm
17	knocked
17	justify
17	creditor
17	imperial
17	ranks
17	unveiled
17	emerged
17	periods
17	nasdaq
17	victim
17	anywhere
17	disk
17	predicts
17	throw
17	aftermath
17	unexpected
17	committees
17	unclear
17	river
17	suspension
17	deciding
17	assessment
17	adopt
17	employer
17	casualty
17	pays
17	abortion
17	maintaining
17	tools
17	supporters
17	nearby
17	asian
17	ounce
17	publications
17	foreign-exchange
17	tremendous
17	ship
17	nomura
17	blocks
17	pleaded
17	squeezed
17	assurance
17	replacement
17	diluted
17	businessmen
17	jerry
17	oversees
17	tested
17	contest
17	sounds
17	stems
17	confirm
17	impose
17	appointment
17	breaking
17	dominant
17	dismissed
17	tradition
17	restricted
17	responding
17	expiration
17	lowest
17	transport
17	michigan
17	abc
17	labor-management
17	asks
17	allegedly
17	submit
17	cleared
17	businessman
17	concerning
17	consistently
17	shake
17	intend
17	bruce
17	fast-food
17	incurred
17	diminished
17	appreciation
17	packages
17	airport
17	consent
17	superior
17	beer
17	buys
17	iron
17	dominated
17	suggesting
17	beneficial
17	dump
17	phoenix
17	bearish
17	award
17	lewis
17	imported
17	emotional
17	interbank
17	explaining
17	learning
17	memory
17	kennedy
17	rumored
17	intention
17	mining
17	feb.
17	bankruptcy-law
17	latter
17	perform
17	rjr
17	mature
17	die
17	grain
17	barney
17	programming
17	testing
17	somebody
17	visitors
17	sentiment
17	wearing
17	geneva
17	ralph
17	chosen
17	computerized
17	northeast
17	receives
17	advancing
17	developers
17	scheme
17	assigned
16	encouraging
16	advocates
16	conversion
16	diego
16	bitter
16	honor
16	high-grade
16	insists
16	offsetting
16	accident
16	cap
16	entering
16	altogether
16	retire
16	secret
16	communities
16	treasurer
16	foreigners
16	chrysler
16	discounts
16	denies
16	automatic
16	inquiries
16	testimony
16	shortage
16	attended
16	window
16	nikkei
16	tourism
16	located
16	hungary
16	brazil
16	fend
16	conducted
16	mitchell
16	path
16	imposed
16	posting
16	owning
16	upper
16	complaint
16	relationships
16	copy
16	fought
16	kids
16	upset
16	finds
16	incentive
16	iowa
16	stuck
16	strongest
16	korean
16	ignored
16	meaning
16	produces
16	pressing
16	weakening
16	seasonally
16	components
16	anxious
16	expired
16	symbol
16	abandon
16	100-share
16	rowe
16	conservatives
16	tougher
16	flows
16	contribution
16	rescue
16	widened
16	convention
16	hanover
16	truly
16	notice
16	diversified
16	emerging
16	refinery
16	ally
16	functions
16	slashed
16	lloyd
16	crop
16	commissioner
16	execute
16	bright
16	lesson
16	speculated
16	spoke
16	wars
16	jose
16	appropriations
16	comprehensive
16	referred
16	translated
16	poorly
16	interim
16	aides
16	amounted
16	serving
16	vulnerable
16	counts
16	combine
16	warrant
16	stretch
16	polls
16	employed
16	pilot
16	downtown
16	grants
16	brady
16	lift
16	letting
16	suppliers
16	climb
16	explanation
16	chose
16	worries
16	stayed
16	card
16	salary
16	turner
16	theme
16	collection
16	performing
16	mission
16	master
16	engineers
16	participating
16	explained
16	indictment
16	visible
16	emerge
16	foot
16	regarded
16	withdrawal
16	nigel
16	actively
16	fat
16	explains
16	recommendation
16	rooms
16	chances
16	interest-rate
16	wilson
16	seemingly
16	conspiracy
16	connected
16	answers
16	creative
16	merged
16	considers
16	secure
16	spin
16	skills
16	mention
16	roberts
16	wary
16	clearing
16	boeing
16	four-year
16	dan
16	slight
16	mountain
16	lately
16	sank
16	backlog
16	waves
16	issuing
16	strategist
16	30-day
16	curb
16	quotations
16	liquid
16	serves
16	picked
16	responsibilities
16	lucrative
16	array
16	apiece
16	intermediate
16	presidential
16	sometime
15	powers
15	guard
15	borrowings
15	string
15	aids
15	nbc
15	precious
15	illinois
15	solution
15	premiums
15	eli
15	brings
15	judges
15	occasionally
15	compare
15	equaling
15	transition
15	holiday
15	train
15	categories
15	treat
15	sydney
15	viewers
15	wider
15	subscribers
15	notified
15	equally
15	influential
15	planes
15	berlin
15	stemming
15	attracting
15	decrease
15	wheat
15	andrew
15	repeat
15	percent
15	adjust
15	cabinet
15	filling
15	battered
15	attempted
15	executed
15	s&l
15	broadly
15	des
15	furniture
15	irs
15	rolled
15	biotechnology
15	allen
15	stick
15	warsaw
15	popularity
15	device
15	funded
15	withdrew
15	strict
15	difficulty
15	carolina
15	poll
15	arguing
15	box
15	lawson
15	talked
15	filings
15	objective
15	halted
15	rare
15	zurich
15	absorb
15	manila
15	invited
15	rejection
15	doubts
15	featuring
15	afraid
15	taiwan
15	disputed
15	soaring
15	abuse
15	alex
15	gaining
15	ambassador
15	acceptances
15	specified
15	corn
15	feels
15	swedish
15	ball
15	deaths
15	indicators
15	overcome
15	stabilize
15	recall
15	delta
15	virginia
15	lunch
15	flag
15	conducting
15	flexibility
15	games
15	mca
15	agrees
15	don
15	netherlands
15	calm
15	launching
15	classes
15	surely
15	somewhere
15	mere
15	empire
15	removed
15	sears
15	tables
15	discounting
15	understanding
15	novel
15	studied
15	dream
15	welcome
15	understood
15	senator
15	conviction
15	midwest
15	coffee
15	shock
15	crunch
15	neighborhood
15	probe
15	streets
15	sooner
15	exchequer
15	n.c.
15	consistent
15	pursuit
15	interviewed
15	stuff
15	affiliates
15	chunk
15	straight
15	remainder
15	nine-month
15	slowly
15	discussion
15	bases
15	drawn
15	reasonably
15	n.j
15	kingdom
15	historically
15	warren
15	fixed-rate
15	formula
15	spurred
15	engine
15	anticipate
15	ignoring
15	arrest
15	leasing
15	reviewing
15	bureaucracy
15	technique
15	tries
15	matching
14	removing
14	wind
14	operated
14	shared
14	legislature
14	globe
14	lin
14	durable
14	failures
14	demanding
14	careful
14	stress
14	lincoln
14	affair
14	saving
14	quietly
14	sister
14	granted
14	unsuccessful
14	depository
14	coalition
14	obstacle
14	creates
14	specializes
14	contrary
14	leverage
14	shore
14	boosts
14	rolling
14	violation
14	machinists
14	suitor
14	norman
14	gradually
14	execution
14	restored
14	calculations
14	combat
14	stages
14	meantime
14	seller
14	corruption
14	lacks
14	stripped
14	arrangements
14	grows
14	doors
14	counterparts
14	shipped
14	treaty
14	jeffrey
14	gathering
14	penalties
14	concrete
14	convicted
14	switched
14	pitch
14	column
14	distributor
14	acres
14	winners
14	federally
14	sparked
14	injured
14	demanded
14	negotiable
14	drops
14	louisville
14	walls
14	touch
14	contributing
14	deterioration
14	wellington
14	listen
14	prevented
14	agricultural
14	libor
14	bidders
14	productivity
14	fled
14	taxable
14	ranged
14	matched
14	protest
14	scene
14	averaged
14	anticipates
14	perception
14	antonio
14	non-u.s.
14	longstanding
14	multiple
14	doctor
14	opinions
14	narrowed
14	foster
14	consequences
14	bidder
14	engines
14	quit
14	tentative
14	requests
14	solely
14	earning
14	church
14	microsystems
14	murder
14	employs
14	frederick
14	toyota
14	scared
14	opposite
14	manufacture
14	recognition
14	withdraw
14	centennial
14	exposed
14	sanford
14	n.
14	factories
14	suffering
14	promotional
14	proper
14	pressed
14	postpone
14	spark
14	regime
14	clothes
14	darman
14	intel
14	preserve
14	crazy
14	taipei
14	clearance
14	expenditures
14	full-year
14	dated
14	knowledge
14	posts
14	thereafter
14	independence
14	bears
14	scenario
14	heading
14	nelson
14	alfred
14	usa
14	polish
14	similarly
14	prepare
14	nicaragua
14	rout
14	alive
14	striking
14	enacted
14	quantities
14	graphics
14	losers
14	brooklyn
14	refuse
14	upham
14	deeply
14	survive
14	establishing
14	victor
14	costa
14	threatening
14	vincent
14	nabisco
14	questioned
14	apparel
14	loyalty
14	beijing
14	obligations
14	tactics
14	savings-and-loan
14	marvin
14	barrel
14	naturally
14	findings
14	registration
14	promoting
14	mci
14	phase
14	mounting
14	signals
14	rico
14	avoided
14	admitted
14	london-based
14	choices
14	indexes
14	stockholders
14	lilly
14	arrived
14	qualify
14	count
14	francis
14	agreeing
14	prolonged
14	pounds
14	shed
14	mary
14	steve
13	money-market
13	exception
13	redemption
13	crowded
13	genuine
13	drawing
13	trump
13	high-quality
13	deteriorating
13	drag
13	jail
13	tennessee
13	label
13	legitimate
13	application
13	prudential
13	flexible
13	leases
13	pulp
13	spends
13	smooth
13	highs
13	structured
13	challenged
13	essential
13	carter
13	dick
13	house-senate
13	hiring
13	bankamerica
13	barry
13	topped
13	routes
13	credit-card
13	acknowledges
13	merit
13	repeated
13	baskets
13	i.
13	enjoy
13	adjustable
13	sum
13	grocery
13	feature
13	disney
13	kemper
13	farmer
13	breaks
13	tourist
13	imminent
13	bernard
13	enhance
13	alleging
13	band
13	skeptical
13	barometer
13	contained
13	insolvent
13	comptroller
13	seattle
13	item
13	length
13	ships
13	kicked
13	lows
13	regions
13	threw
13	sidelines
13	relating
13	defendant
13	depreciation
13	rises
13	fruit
13	bonuses
13	scrambling
13	asserted
13	rochester
13	counting
13	reaches
13	eligible
13	pulling
13	craig
13	successfully
13	defended
13	accommodate
13	misleading
13	preference
13	challenging
13	tentatively
13	contact
13	announcing
13	sanctions
13	hardest
13	cambridge
13	cleanup
13	cope
13	brian
13	recommend
13	likes
13	summit
13	o.
13	comply
13	amsterdam
13	married
13	border
13	marine
13	scores
13	maine
13	introducing
13	pollution
13	unrelated
13	parking
13	sick
13	unspecified
13	injunction
13	refinancing
13	lifted
13	mood
13	initiatives
13	hampered
13	omitted
13	mexican
13	recapitalization
13	unfair
13	multiples
13	taxation
13	personally
13	recommendations
13	regularly
13	sessions
13	bass
13	publishes
13	reject
13	booming
13	manner
13	oppenheimer
13	niche
13	revival
13	subjects
13	suspend
13	dutch
13	lay
13	tension
13	terry
13	greenwich
13	fault
13	loyal
13	endorsed
13	prompt
13	teams
13	spirit
13	arrested
13	reporter
13	temblor
13	financial-services
13	idle
13	reveal
13	postponed
13	sex
13	truth
13	baby
13	nippon
13	maxwell
13	wins
13	signing
13	railroad
13	collect
13	drove
13	sullivan
13	brain
13	ordering
13	eventual
13	phenomenon
13	permits
13	locked
13	disposal
13	redeem
13	passenger
13	wages
13	tends
13	promising
13	engineered
13	walt
13	figured
13	strikes
13	supervision
13	kodak
13	spur
13	russian
13	ky.
13	debut
13	urge
13	ab
13	publicity
13	port
13	southwest
13	lowering
13	painful
13	fare
13	judiciary
13	interviews
13	slipping
13	u.s.a
13	exact
13	thanks
13	anymore
13	select
13	blocking
13	circulation
13	procter
13	zealand
13	somehow
13	300-a-share
13	daiwa
13	outnumbered
13	flagship
13	n.y
13	acted
13	speculate
13	plea
13	clark
13	wright
12	laid
12	stressed
12	cohen
12	influenced
12	puerto
12	2
12	external
12	swiftly
12	youth
12	landing
12	imagine
12	pan
12	universal
12	sport
12	immune
12	definitely
12	experiments
12	replied
12	transform
12	webster
12	wear
12	prime-time
12	freight
12	conversations
12	ministers
12	remarkable
12	private-sector
12	conclude
12	innocent
12	eastman
12	monitoring
12	wayne
12	disasters
12	exclusively
12	prompting
12	dark
12	expertise
12	trim
12	hotels
12	adults
12	v.
12	riding
12	agenda
12	reader
12	computer-driven
12	presidency
12	dismal
12	bank-backed
12	disappointment
12	coca-cola
12	radical
12	bearing
12	brewing
12	favors
12	consolidation
12	affiliated
12	statistical
12	marginal
12	forecasting
12	techniques
12	integration
12	instrument
12	alter
12	obtaining
12	random
12	slated
12	underwriting
12	insisting
12	withdrawn
12	eurodollars
12	minerals
12	minnesota
12	voluntary
12	larry
12	plaintiffs
12	forget
12	debacle
12	distribute
12	copper
12	downgraded
12	kansas
12	denominations
12	alaska
12	interpreted
12	checks
12	surveys
12	fred
12	rural
12	rough
12	c.d.s
12	bold
12	remic
12	northwest
12	at&t
12	connecticut
12	phillips
12	stevens
12	philosophy
12	deeper
12	paramount
12	suisse
12	liquidation
12	admits
12	payroll
12	moderately
12	pricings
12	speaking
12	jon
12	aims
12	weaken
12	seventh
12	rhetoric
12	exceeding
12	budgets
12	seconds
12	elizabeth
12	optimism
12	joe
12	del
12	spanish
12	patterns
12	drink
12	fines
12	springs
12	households
12	reacting
12	protests
12	positioned
12	advising
12	gov.
12	prebon
12	albert
12	stark
12	hair
12	chaos
12	formation
12	restated
12	prince
12	mill
12	blocked
12	backs
12	evident
12	destroy
12	yamaichi
12	availability
12	bargaining
12	depression
12	plain
12	wealth
12	finish
12	animal
12	returning
12	chevron
12	containing
12	consisting
12	cost-cutting
12	academic
12	surface
12	fort
12	dubbed
12	complains
12	experiencing
12	restructured
12	investigations
12	unexpectedly
12	element
12	sorts
12	ignore
12	conclusion
12	stalled
12	characters
12	locations
12	wire
12	gnp
12	rent
12	grip
12	unveil
12	crack
12	evaluation
12	consists
12	constant
12	shifting
12	otc
12	integrity
12	channels
12	vision
12	suburban
12	snapped
12	speak
12	staying
12	presidents
12	prosecution
12	high-tech
12	fate
12	brother
12	sixth
12	animals
12	k.
12	regain
12	advise
12	colo.
12	fulton
12	physical
12	odd
12	disputes
12	warm
12	fairness
12	lobbying
12	structures
12	concede
12	gramm-rudman
12	mandatory
12	violate
12	campbell
12	mount
12	licenses
12	strip
12	campaigns
12	lived
12	1980s
12	borrowers
12	furthermore
12	inadequate
12	researcher
12	atmosphere
12	las
12	requirement
12	cell
12	trigger
12	exclude
12	pockets
12	staffers
12	dole
12	lesser
12	anxiety
12	midnight
12	enhanced
12	moral
12	keeps
12	impending
12	proceeding
12	u.n.
12	softer
12	milton
12	swing
12	franklin
12	communication
12	patient
12	warns
12	writers
11	topic
11	ann
11	background
11	buoyed
11	oust
11	mortgage-backed
11	seized
11	breach
11	unnecessary
11	parliamentary
11	lake
11	maturing
11	shuttle
11	outlets
11	peters
11	richter
11	guess
11	far-reaching
11	definition
11	explore
11	md.
11	hitting
11	toronto-based
11	beneficiaries
11	desirable
11	automobiles
11	inflation-adjusted
11	embraced
11	improper
11	arbitragers
11	decent
11	extending
11	refusal
11	tank
11	captured
11	lie
11	indicator
11	defined
11	phelan
11	supplied
11	contacts
11	intervention
11	shrinking
11	excellent
11	poverty
11	owes
11	distance
11	logic
11	preventing
11	injuries
11	determining
11	ousted
11	humans
11	undoubtedly
11	clout
11	screens
11	implies
11	jay
11	regard
11	carlos
11	half-hour
11	persistent
11	eating
11	creation
11	shoes
11	objectives
11	tendered
11	finland
11	vowed
11	explosion
11	respected
11	satisfied
11	solve
11	reliance
11	devastating
11	edison
11	simmons
11	bellwether
11	treating
11	mirror
11	ton
11	cells
11	desks
11	fancy
11	defeat
11	collective
11	mess
11	publish
11	gordon
11	cultural
11	katz
11	casting
11	fared
11	facts
11	contended
11	subsidized
11	gauge
11	crimes
11	brazilian
11	heritage
11	talent
11	30-share
11	engage
11	designer
11	1
11	administrator
11	rental
11	medium
11	constantly
11	credited
11	perestroika
11	mistake
11	yale
11	rushed
11	upscale
11	sugar
11	text
11	missouri
11	gathered
11	disagree
11	discrimination
11	tenure
11	reversal
11	retiring
11	windows
11	s.p
11	detail
11	wondering
11	diplomatic
11	champion
11	fidelity
11	aided
11	depend
11	contractors
11	conflicts
11	drain
11	day-to-day
11	inevitably
11	mason
11	betting
11	neighbors
11	examination
11	fiat
11	memories
11	governing
11	racketeering
11	wisdom
11	directed
11	confrontation
11	replacing
11	ticket
11	printed
11	questionable
11	waited
11	impressive
11	plastics
11	orleans
11	predecessor
11	indirect
11	banned
11	toll
11	clothing
11	n.v.
11	mccaw
11	quotas
11	roads
11	deficit-reduction
11	ge
11	travelers
11	noriega
11	laboratory
11	listening
11	lure
11	consortium
11	opponent
11	assured
11	accusations
11	soil
11	anniversary
11	monitored
11	proportion
11	cycles
11	camera
11	lean
11	sweden
11	surgery
11	supports
11	objections
11	vegas
11	heightened
11	designs
11	impression
11	timetable
11	five-cent
11	assembled
11	bull
11	films
11	apartment
11	upside
11	counterpart
11	barbara
11	rewards
11	repairs
11	terrible
11	psychological
11	oliver
11	incident
11	malaysia
11	colony
11	skin
11	austin
11	tire
11	convince
11	literally
11	accepting
11	liberals
11	ounces
11	tripled
11	constitute
11	goldsmith
11	stars
11	disarray
11	actor
11	lbo
11	pursued
11	taylor
11	tony
11	christian
11	shelf
11	viable
11	print
11	discounted
11	reversed
11	investigators
11	solutions
11	proposing
11	admit
11	provider
11	slate
11	manuel
11	stone
11	bolstered
11	georgia-pacific
11	conn
11	hud
11	midland
11	sacramento
11	philippines
11	doubling
11	india
11	tax-exempt
11	alcohol
11	jackson
11	shoulder
11	capable
11	scrambled
11	elderly
11	cautioned
11	declares
11	mike
11	indicted
11	reactions
11	arts
11	mcdonald
11	allocation
11	judicial
11	airing
11	reluctance
11	forgotten
11	exciting
11	diseases
11	welcomed
11	intentions
11	comfort
11	cent
11	suggestions
11	rica
11	bancorp
11	spreads
11	whenever
11	williams
11	leap
11	neil
11	feed
11	leonard
11	simultaneously
11	ongoing
11	compaq
11	fragile
11	minds
11	historical
11	delegation
11	subsequently
11	vietnam
11	troops
11	rigid
11	curtail
11	planners
11	milestones
11	3
11	republic
11	mistakes
11	evaluate
11	tenn.
11	orderly
11	automated
11	passage
11	resumed
11	sentenced
11	enjoyed
11	substance
11	scientist
11	malcolm
11	silicon
11	rockefeller
11	observed
11	pride
10	reckless
10	thereby
10	vigorous
10	violence
10	attending
10	profit-taking
10	smoke
10	rape
10	sums
10	asserts
10	sponsor
10	soybeans
10	activist
10	lotus
10	opposing
10	territory
10	hailed
10	graduate
10	breakers
10	tracking
10	yearly
10	forest-products
10	finances
10	sentence
10	thrown
10	faith
10	ray
10	tanks
10	accessories
10	appealed
10	mounted
10	gear
10	barred
10	unavailable
10	neb.
10	errors
10	crush
10	anticipating
10	exempt
10	hidden
10	funny
10	dinner
10	drinking
10	lights
10	beauty
10	damp
10	jonathan
10	counted
10	aging
10	harm
10	contains
10	frequent
10	oversight
10	resignations
10	du
10	pop
10	tool
10	opposes
10	stiff
10	times-stock
10	sustain
10	lengthy
10	billings
10	narrowing
10	nicaraguan
10	possibilities
10	mellon
10	averages
10	cubic
10	accompanied
10	helicopter
10	montgomery
10	wash
10	citizen
10	inclined
10	associations
10	ourselves
10	marketer
10	prescription
10	relieved
10	cie
10	yielding
10	writes
10	recording
10	190.58-point
10	free-market
10	phones
10	settling
10	salesman
10	handed
10	dipped
10	ted
10	stunned
10	attacks
10	drama
10	missile
10	visiting
10	realistic
10	rain
10	appliances
10	mild
10	fits
10	ideological
10	theater
10	mainframes
10	designated
10	folks
10	damaging
10	turf
10	operational
10	labeled
10	bernstein
10	beef
10	federation
10	benson
10	container
10	excuse
10	willingness
10	content
10	veterans
10	fishing
10	expectation
10	prevail
10	extreme
10	precedent
10	robertson
10	oregon
10	societe
10	comic
10	zero-coupon
10	critic
10	sweetened
10	defending
10	please
10	initiated
10	negotiators
10	lagged
10	repeal
10	postal
10	threats
10	attacked
10	upheld
10	exodus
10	troubling
10	complaining
10	satellite
10	murray
10	openly
10	routinely
10	stamford
10	maryland
10	alleges
10	columbus
10	barring
10	promptly
10	experiment
10	targeting
10	procedural
10	academy
10	saatchi
10	pump
10	fargo
10	bloomingdale
10	perceived
10	embarrassment
10	plunging
10	resisted
10	basket
10	confirmation
10	seven-year
10	destroyed
10	imbalances
10	abortions
10	significance
10	dissident
10	supercomputer
10	strengthened
10	simon
10	warnings
10	boxes
10	ailing
10	dismissal
10	alike
10	elements
10	boys
10	glenn
10	cement
10	loses
10	plot
10	error
10	desperate
10	prestigious
10	tasks
10	resorts
10	beneath
10	robinson
10	compliance
10	fetch
10	bleak
10	shutdown
10	everywhere
10	imposing
10	promotions
10	beautiful
10	floating
10	sends
10	stemmed
10	spooked
10	issuers
10	dynamics
10	premier
10	mutual-fund
10	nonperforming
10	reopened
10	recommends
10	marketers
10	terminated
10	salaries
10	usx
10	vacancy
10	hottest
10	revived
10	hartford
10	establishment
10	displayed
10	ranking
10	would-be
10	waters
10	provisional
10	spectacular
10	processes
10	satisfaction
10	intensify
10	inspired
10	concludes
10	richmond
10	maintains
10	selection
10	psychology
10	comeback
10	bosses
10	gene
10	prudent
10	steal
10	upgrade
10	weapon
10	trips
10	pouring
10	financiere
10	trimmed
10	workstations
10	trees
10	unsettled
10	schedules
10	plate
10	utah
10	indian
10	transfers
10	fast-growing
10	accelerate
10	rebels
10	environmentalists
10	roebuck
10	high-end
10	ore.
10	commonwealth
10	passengers
10	perfectly
10	confusing
10	bargains
10	artist
10	greenspan
10	computing
10	function
10	platform
10	newer
10	examine
10	margaret
10	inner
10	heat
10	overhead
10	eat
10	assurances
10	instant
10	industrialized
10	knowing
10	proponents
10	publishers
10	commercials
10	noticed
10	rumor
10	longer-term
10	strengthening
10	near-term
10	builders
10	insider
10	spree
10	neal
10	surfaced
10	lagging
10	visits
10	low-cost
10	israel
10	lucky
10	alexander
